Fecha,Visita,Local,Carreras_Visita,Carreras_Local,Hits_Visita,HR_Visita,Hits_Local,HR_Local,Pitcher_Visita,Pitcher_Local,Gana_Local
2025-03-27,PIT,MIA,4,5,4,1,7,0,skenp001,alcas001,1
2025-03-27,DET,LAN,4,5,9,1,7,3,skubt001,snelb001,1
2025-03-27,SFN,CIN,6,4,6,2,8,0,webbl001,greeh001,0
2025-03-27,CHN,ARI,10,6,12,1,9,1,steej002,gallz001,0
2025-03-28,BAL,TOR,2,8,3,1,14,0,mortc002,gausk001,1
2025-03-28,BOS,TEX,1,4,8,0,8,2,houct001,leitj001,1
2025-03-28,COL,TBA,2,3,7,0,7,1,freek001,pepir001,1
2025-03-28,ATH,SEA,7,0,12,3,5,0,sprij001,castl003,0
2025-03-28,NYN,HOU,3,1,5,1,3,0,megit002,browh001,0
2025-03-28,ATL,SDN,3,4,5,1,10,2,loper003,ceasd001,1
2025-03-28,PIT,MIA,4,3,7,1,7,1,kellm003,gillc003,0
2025-03-28,DET,LAN,5,8,10,2,8,3,flahj002,yamay001,1
2025-03-28,CHN,ARI,1,8,3,0,14,2,tailj001,kellm002,1
2025-03-29,BOS,TEX,3,4,7,1,8,1,buehw001,mahlt001,1
2025-03-29,COL,TBA,2,1,6,0,12,0,senza001,littz001,0
2025-03-29,ATH,SEA,4,2,9,1,5,0,bidoo001,millb004,0
2025-03-29,MIL,NYA,9,20,13,1,16,9,cortn001,friem001,1
2025-03-29,BAL,TOR,9,5,12,3,8,1,kremd001,schem001,0
2025-03-29,NYN,HOU,1,2,1,0,5,1,canng001,arris001,1
2025-03-29,ANA,CHA,1,0,8,0,2,0,sorij002,cannj001,0
2025-03-29,CLE,KCA,3,4,5,1,10,1,willg004,lugos001,1
2025-03-29,MIN,SLN,1,5,3,0,10,0,ryanj002,fedde001,1
2025-03-29,ATL,SDN,0,1,5,0,4,0,schws001,vasqr001,1
2025-03-29,PIT,MIA,4,5,9,0,13,0,faltb001,bellv001,1
2025-03-29,DET,LAN,3,7,6,0,7,3,olsor001,sasar001,1
2025-03-29,SFN,CIN,2,3,8,1,8,2,verlj001,lodon001,1
2025-03-29,CHN,ARI,4,3,8,2,9,1,imans001,pfaab001,0
2025-03-29,PHI,WAS,11,6,14,3,12,3,luzaj001,irvij001,0
2025-03-30,BAL,TOR,1,3,9,0,7,1,sugat001,bassc001,1
2025-03-30,BOS,TEX,2,3,5,0,6,2,fittr001,degrj001,1
2025-03-30,COL,TBA,4,6,9,1,9,1,feltr001,bradt002,1
2025-03-30,ATH,SEA,1,2,4,1,5,1,searj001,woo-b001,1
2025-03-30,MIL,NYA,3,12,6,1,11,4,civaa001,strom001,1
2025-03-30,CLE,KCA,6,2,11,3,5,0,bibet001,wachm001,0
2025-03-30,ANA,CHA,3,2,6,1,7,1,kochj001,martd006,0
2025-03-30,MIN,SLN,2,9,5,1,10,3,oberb002,palla001,1
2025-03-30,ATL,SDN,0,5,1,0,9,0,smita001,piven001,1
2025-03-30,PIT,MIA,2,3,5,1,7,1,heana001,meyem001,1
2025-03-30,SFN,CIN,6,3,7,2,5,2,ray-r002,martn002,0
2025-03-30,CHN,ARI,6,10,9,3,14,1,boydm001,rodre004,1
2025-03-30,PHI,WAS,1,5,8,0,9,2,nolaa001,parkm001,1
2025-03-31,BOS,BAL,5,8,8,0,15,0,newcs001,povic001,1
2025-03-31,PIT,TBA,1,6,4,0,10,0,mlodc001,rasmd002,1
2025-03-31,WAS,TOR,2,5,5,2,10,1,sorom001,franb002,1
2025-03-31,DET,SEA,9,6,18,1,8,3,jobej001,hance001,0
2025-03-31,SFN,HOU,7,2,9,1,3,0,hickj002,blanr001,0
2025-03-31,MIN,CHA,0,9,2,0,8,3,paddc001,perem004,1
2025-03-31,CHN,ATH,18,3,21,4,10,1,browb006,estej001,0
2025-03-31,ATL,LAN,1,6,4,1,9,2,holmg001,glast001,1
2025-03-31,CLE,SDN,2,7,8,2,12,0,ortil003,hartk002,1
2025-03-31,COL,PHI,1,6,6,1,11,3,marqg001,sancc002,1
2025-03-31,KCA,MIL,11,1,14,2,6,0,bubik001,rodre005,0
2025-03-31,NYN,MIA,10,4,11,4,9,2,peted003,quanc001,0
2025-03-31,TEX,CIN,3,14,5,1,14,3,rockk001,singb001,1
2025-03-31,ANA,SLN,5,4,4,0,11,2,andet002,mikom001,0
2025-04-01,WAS,TOR,3,5,6,0,12,0,willt002,berrj001,1
2025-04-01,PIT,TBA,0,7,9,0,10,1,harrt002,baz-s001,1
2025-04-01,DET,SEA,4,1,8,1,1,0,mizec001,gilbl002,0
2025-04-01,ARI,NYA,7,5,5,2,5,3,burnc002,warrw001,0
2025-04-01,SFN,HOU,3,1,4,1,7,1,webbl001,wesnh001,0
2025-04-01,MIN,CHA,8,3,10,1,9,1,woods002,smits003,0
2025-04-01,CHN,ATH,7,4,9,2,8,2,steej002,sevel001,0
2025-04-01,ANA,SLN,9,7,10,0,11,1,hendk001,libem001,0
2025-04-01,CLE,SDN,0,7,2,0,10,1,allel003,kingm002,1
2025-04-01,KCA,MIL,0,5,4,0,7,2,lorem002,patrc001,1
2025-04-01,NYN,MIA,2,4,5,1,3,1,sengk001,alcas001,1
2025-04-01,ATL,LAN,1,3,3,0,5,1,salec001,may-d003,1
2025-04-01,TEX,CIN,1,0,4,1,4,0,eovan001,spiec001,0
2025-04-02,WAS,TOR,2,4,5,1,10,1,gorem001,lucae002,1
2025-04-02,PIT,TBA,4,2,8,1,4,0,skenp001,pepir001,0
2025-04-02,DET,SEA,2,3,6,1,6,1,skubt001,castl003,1
2025-04-02,ARI,NYA,4,3,3,1,6,1,gallz001,rodoc001,0
2025-04-02,SFN,HOU,6,3,6,3,7,0,roupl001,valdf001,0
2025-04-02,MIN,CHA,6,1,8,2,6,1,lopep002,burks001,0
2025-04-02,BOS,BAL,3,0,10,1,4,0,crocg001,efliz001,0
2025-04-02,KCA,MIL,2,3,4,0,8,1,ragac001,peraf001,1
2025-04-02,ANA,SLN,5,12,6,2,12,3,kikuy001,grays001,1
2025-04-02,CLE,SDN,2,5,8,0,10,2,liveb001,ceasd001,1
2025-04-02,COL,PHI,1,5,4,1,12,0,freek001,wheez001,1
2025-04-02,NYN,MIA,6,5,9,1,13,0,holmc001,gillc003,0
2025-04-02,ATL,LAN,5,6,8,0,9,3,eldeb001,snelb001,1
2025-04-02,TEX,CIN,1,0,3,0,3,0,leitj001,greeh001,0
2025-04-02,CHN,ATH,10,2,11,2,5,1,tailj001,sprij001,0
2025-04-03,ARI,NYA,7,9,8,1,12,3,kellm002,carrc003,1
2025-04-03,HOU,MIN,5,2,9,2,5,0,browh001,ryanj002,0
2025-04-03,BOS,BAL,8,4,11,3,8,1,houct001,mortc002,0
2025-04-03,CIN,MIL,0,1,2,0,5,0,lodon001,cortn001,1
2025-04-03,COL,PHI,1,3,8,0,11,1,senza001,walkt004,1
2025-04-04,ARI,WAS,6,4,11,2,8,3,pfaab001,irvij001,0
2025-04-04,BAL,KCA,2,8,6,0,11,0,kremd001,lugos001,1
2025-04-04,CHA,DET,4,7,7,0,10,3,cannj001,flahj002,1
2025-04-04,SLN,BOS,9,13,14,2,16,2,fedde001,buehw001,1
2025-04-04,CLE,ANA,8,6,10,3,12,2,willg004,sorij002,0
2025-04-04,TBA,TEX,2,5,6,0,6,1,littz001,mahlt001,1
2025-04-04,SEA,SFN,9,10,15,2,17,1,castl004,verlj001,1
2025-04-04,TOR,NYN,0,5,4,0,4,1,gausk001,megit002,1
2025-04-04,LAN,PHI,2,3,5,1,5,0,yamay001,luzaj001,1
2025-04-04,CIN,MIL,2,3,5,0,5,1,martn002,alext001,1
2025-04-04,ATH,COL,6,3,11,1,11,0,bidoo001,feltr001,0
2025-04-04,SDN,CHN,1,3,6,1,3,0,vasqr001,imans001,1
2025-04-04,MIA,ATL,0,10,4,0,16,2,meyem001,schws001,1
2025-04-04,NYA,PIT,9,4,13,1,9,2,friem001,kellm003,0
2025-04-05,HOU,MIN,1,6,9,1,6,1,arris001,oberb002,1
2025-04-05,BAL,KCA,8,1,12,0,5,1,sugat001,wachm001,0
2025-04-05,CHA,DET,2,7,8,0,10,2,martd006,olsor001,1
2025-04-05,CLE,ANA,4,10,7,2,12,4,bibet001,kochj001,1
2025-04-05,ARI,WAS,3,4,5,0,6,0,rodre004,parkm001,1
2025-04-05,SEA,SFN,1,4,7,1,10,0,millb004,ray-r002,1
2025-04-05,TBA,TEX,4,6,10,2,4,3,bradt002,degrj001,1
2025-04-05,LAN,PHI,3,1,7,2,4,0,sasar001,nolaa001,0
2025-04-05,TOR,NYN,2,3,10,0,8,0,bassc001,canng001,1
2025-04-05,CIN,MIL,11,7,14,4,12,0,singb001,rodre005,0
2025-04-05,ATH,COL,7,4,11,2,9,2,searj001,marqg001,0
2025-04-05,SDN,CHN,1,7,8,0,11,2,piven001,boydm001,1
2025-04-05,MIA,ATL,4,0,10,2,7,0,quanc001,smita001,0
2025-04-05,NYA,PIT,10,4,14,2,4,0,strom001,faltb001,0
2025-04-06,TBA,TEX,3,4,7,0,7,1,rasmd002,rockk001,1
2025-04-06,HOU,MIN,9,7,13,1,12,0,blanr001,paddc001,0
2025-04-06,BAL,KCA,1,4,4,0,12,0,povic001,bubik001,1
2025-04-06,CHA,DET,3,4,4,0,7,0,perem004,jobej001,1
2025-04-06,SLN,BOS,7,18,12,1,21,1,mikom001,dobbh001,1
2025-04-06,CLE,ANA,2,6,3,1,9,3,ortil003,andet002,1
2025-04-06,SEA,SFN,4,5,11,2,7,1,woo-b001,hickj002,1
2025-04-06,NYA,PIT,4,5,8,0,7,0,warrw001,heana001,1
2025-04-06,LAN,PHI,7,8,9,2,6,1,glast001,sancc002,1
2025-04-06,TOR,NYN,1,2,4,0,7,0,franb002,peted003,1
2025-04-06,CIN,MIL,2,8,5,1,8,2,spiec001,patrc001,1
2025-04-06,ATH,COL,5,12,9,2,14,1,estej001,dollc001,1
2025-04-06,SDN,CHN,8,7,13,1,6,1,hartk002,browb006,0
2025-04-06,ARI,WAS,4,5,9,1,9,0,burnc002,willt002,1
2025-04-07,SDN,ATH,5,4,9,2,10,2,kingm002,sevel001,0
2025-04-07,HOU,SEA,3,4,2,1,4,1,wesnh001,gilbl002,1
2025-04-07,MIN,KCA,2,4,7,0,9,1,woods002,lorem002,1
2025-04-07,TOR,BOS,6,2,13,0,5,0,berrj001,fittr001,0
2025-04-07,LAN,WAS,4,6,9,1,9,1,may-d003,gorem001,1
2025-04-07,NYA,DET,2,6,7,0,5,1,rodoc001,mizec001,1
2025-04-07,SLN,PIT,4,8,9,2,10,1,libem001,mlodc001,1
2025-04-07,BAL,ARI,5,1,7,1,5,0,efliz001,gallz001,0
2025-04-07,TEX,CHN,0,7,3,0,10,0,eovan001,steej002,1
2025-04-07,CIN,SFN,2,0,5,0,4,0,greeh001,webbl001,0
2025-04-07,MIA,NYN,0,2,7,0,9,0,bellv001,sengk001,1
2025-04-08,ANA,TBA,4,3,6,1,9,1,hendk001,baz-s001,0
2025-04-08,HOU,SEA,2,1,8,0,5,0,valdf001,castl003,0
2025-04-08,MIN,KCA,1,2,7,0,3,0,lopep002,ragac001,1
2025-04-08,NYA,DET,0,5,6,0,9,4,carrc003,skubt001,1
2025-04-08,TOR,BOS,6,1,9,1,8,0,lucae002,crocg001,0
2025-04-08,SDN,ATH,4,10,11,1,13,1,ceasd001,sprij001,1
2025-04-08,LAN,WAS,2,8,8,2,11,2,wrobj001,lordb001,1
2025-04-08,CHA,CLE,0,1,2,0,3,0,smits003,liveb001,1
2025-04-08,SLN,PIT,5,3,7,0,6,1,grays001,skenp001,0
2025-04-08,MIA,NYN,5,10,7,1,13,1,gillc003,holmc001,1
2025-04-08,MIL,COL,7,1,11,3,5,1,peraf001,freek001,0
2025-04-08,TEX,CHN,6,10,12,1,12,1,corbp001,tailj001,1
2025-04-08,PHI,ATL,5,7,9,1,11,1,wheez001,salec001,1
2025-04-08,BAL,ARI,3,4,4,0,5,1,mortc002,kellm002,1
2025-04-08,CIN,SFN,1,0,8,0,4,0,lodon001,roupl001,0
2025-04-09,TOR,BOS,2,1,6,0,4,0,gausk001,houct001,0
2025-04-09,ANA,TBA,4,5,7,4,7,2,kikuy001,pepir001,1
2025-04-09,HOU,SEA,6,7,10,0,7,1,browh001,castl004,1
2025-04-09,MIN,KCA,4,0,7,2,3,0,ryanj002,lugos001,0
2025-04-09,NYA,DET,4,3,7,1,8,0,friem001,flahj002,0
2025-04-09,CHA,CLE,2,3,8,0,3,1,burks001,allel003,1
2025-04-09,SDN,ATH,2,1,12,0,2,0,vasqr001,bidoo001,0
2025-04-09,SLN,PIT,1,2,7,0,5,0,fedde001,kellm003,1
2025-04-09,CIN,SFN,6,8,6,0,12,2,martn002,verlj001,1
2025-04-09,MIA,NYN,5,0,10,1,2,0,meyem001,megit002,0
2025-04-09,MIL,COL,17,2,13,3,8,1,alext001,senza001,0
2025-04-09,TEX,CHN,6,2,11,3,4,0,mahlt001,imans001,0
2025-04-09,PHI,ATL,4,3,9,2,10,1,walkt004,holmg001,0
2025-04-09,BAL,ARI,0,9,4,0,14,4,kremd001,pfaab001,1
2025-04-09,LAN,WAS,6,5,8,2,5,1,knacl001,irvij001,0
2025-04-10,ANA,TBA,11,1,14,6,6,0,sorij002,littz001,0
2025-04-10,MIN,KCA,2,3,5,1,7,0,oberb002,wachm001,1
2025-04-10,CHA,CLE,1,6,5,0,10,2,cannj001,willg004,1
2025-04-10,TOR,BOS,3,4,8,0,8,0,bassc001,buehw001,1
2025-04-10,PHI,ATL,2,4,7,1,9,1,luzaj001,schws001,1
2025-04-10,MIL,COL,2,7,4,0,12,1,prieq001,feltr001,1
2025-04-11,KCA,CLE,0,7,5,0,11,1,bubik001,bibet001,1
2025-04-11,ATL,TBA,3,6,8,2,11,2,eldeb001,bradt002,1
2025-04-11,TEX,SEA,3,5,8,1,6,3,degrj001,millb004,1
2025-04-11,DET,MIN,7,6,10,0,12,1,olsor001,festd001,0
2025-04-11,ANA,HOU,3,14,8,1,17,3,kochj001,blanr001,1
2025-04-11,BOS,CHA,1,11,7,0,12,0,newcs001,martd006,1
2025-04-11,SFN,NYA,9,1,6,1,2,0,ray-r002,strom001,0
2025-04-11,PHI,SLN,0,2,3,0,9,0,nolaa001,palla001,1
2025-04-11,COL,SDN,0,8,3,0,10,2,marqg001,piven001,1
2025-04-11,WAS,MIA,7,4,9,2,7,0,parkm001,cabre003,0
2025-04-11,CHN,LAN,0,3,2,0,6,1,boydm001,yamay001,1
2025-04-11,NYN,ATH,7,6,9,2,9,1,canng001,searj001,0
2025-04-11,PIT,CIN,3,5,4,1,4,1,faltb001,singb001,1
2025-04-11,MIL,ARI,7,0,10,0,4,0,quinj001,rodre004,0
2025-04-12,ATL,TBA,5,4,15,4,12,2,smita001,rasmd002,0
2025-04-12,TEX,SEA,2,9,9,0,11,1,rockk001,woo-b001,1
2025-04-12,SFN,NYA,4,8,6,1,11,1,hickj002,warrw001,1
2025-04-12,DET,MIN,4,0,5,1,4,0,jobej001,paddc001,0
2025-04-12,ANA,HOU,4,1,8,2,3,1,andet002,gustr001,0
2025-04-12,KCA,CLE,3,6,6,1,9,1,lorem002,ortil003,1
2025-04-12,BOS,CHA,2,3,7,0,4,1,fittr001,perem004,1
2025-04-12,TOR,BAL,4,5,10,1,4,2,franb002,sugat001,1
2025-04-12,NYN,ATH,1,3,6,1,9,0,peted003,ginnj001,1
2025-04-12,PHI,SLN,4,1,8,0,9,0,sancc002,mikom001,0
2025-04-12,COL,SDN,0,2,4,0,3,2,dollc001,hartk002,1
2025-04-12,WAS,MIA,6,7,7,0,11,1,willt002,alcas001,1
2025-04-12,CHN,LAN,16,0,21,4,6,0,browb006,sasar001,0
2025-04-12,PIT,CIN,2,5,4,1,4,1,heana001,abboa001,1
2025-04-12,MIL,ARI,4,5,6,1,10,0,patrc001,burnc002,1
2025-04-13,TEX,SEA,1,3,4,1,6,1,eovan001,gilbl002,1
2025-04-13,SFN,NYA,5,4,4,2,6,1,webbl001,rodoc001,0
2025-04-13,DET,MIN,1,5,5,1,9,2,mizec001,woods002,1
2025-04-13,ANA,HOU,3,7,9,3,6,1,hendk001,wesnh001,1
2025-04-13,ATL,TBA,3,8,4,0,9,2,salec001,boylj001,1
2025-04-13,KCA,CLE,4,2,9,1,5,0,ragac001,liveb001,0
2025-04-13,BOS,CHA,3,1,9,1,4,0,crocg001,smits003,0
2025-04-13,COL,SDN,0,6,2,0,11,0,freek001,kingm002,1
2025-04-13,NYN,ATH,8,0,11,0,5,0,sengk001,sevel001,0
2025-04-13,PHI,SLN,0,7,3,0,10,2,wheez001,libem001,1
2025-04-13,WAS,MIA,4,11,10,0,14,1,gorem001,quanc001,1
2025-04-13,CHN,LAN,4,2,8,3,7,0,rea-c001,glast001,0
2025-04-13,PIT,CIN,0,4,2,0,6,0,mlodc001,greeh001,1
2025-04-13,MIL,ARI,2,5,6,1,7,0,peraf001,gallz001,1
2025-04-13,TOR,BAL,7,6,16,1,9,2,berrj001,povic001,0
2025-04-14,ATL,TOR,8,4,6,3,5,1,holmg001,lucae002,0
2025-04-14,BOS,TBA,1,16,6,1,16,4,houct001,baz-s001,1
2025-04-14,KCA,NYA,1,4,2,1,9,4,lugos001,carrc003,1
2025-04-14,NYN,MIN,5,1,7,1,3,0,holmc001,ryanj002,0
2025-04-14,HOU,SLN,3,8,7,1,14,1,valdf001,grays001,1
2025-04-14,CHN,SDN,4,10,11,1,12,3,tailj001,ceasd001,1
2025-04-14,SFN,PHI,10,4,12,3,8,1,roupl001,walkt004,0
2025-04-14,DET,MIL,9,1,9,1,5,0,skubt001,alext001,0
2025-04-14,COL,LAN,3,5,8,1,10,2,senza001,may-d003,1
2025-04-14,WAS,PIT,3,10,6,0,14,0,lordb001,skenp001,1
2025-04-15,ATH,CHA,12,3,13,3,6,1,sprij001,burks001,0
2025-04-15,ATL,TOR,3,6,8,3,6,2,schws001,gausk001,1
2025-04-15,ANA,TEX,0,4,5,0,8,0,kikuy001,mahlt001,1
2025-04-15,BOS,TBA,7,4,12,3,7,1,buehw001,pepir001,0
2025-04-15,KCA,NYA,2,4,5,1,6,0,wachm001,friem001,1
2025-04-15,NYN,MIN,3,6,7,2,13,1,megit002,oberb002,1
2025-04-15,CLE,BAL,6,3,11,1,8,1,allel003,mortc002,0
2025-04-15,SFN,PHI,4,6,8,0,10,2,verlj001,luzaj001,1
2025-04-15,CHN,SDN,2,1,10,0,5,1,imans001,vasqr001,0
2025-04-15,WAS,PIT,3,0,8,1,4,0,irvij001,kellm003,0
2025-04-15,HOU,SLN,2,0,7,1,6,0,browh001,fedde001,0
2025-04-15,DET,MIL,0,5,1,0,9,1,flahj002,prieq001,1
2025-04-15,ARI,MIA,10,4,12,3,9,0,kellm002,gillc003,0
2025-04-15,COL,LAN,2,6,5,0,10,1,feltr001,knacl001,1
2025-04-15,SEA,CIN,4,8,6,2,9,1,castl003,lodon001,1
2025-04-16,ATL,TOR,1,3,5,1,6,1,stris002,bassc001,1
2025-04-16,ANA,TEX,1,3,6,0,11,0,sorij002,corbp001,1
2025-04-16,BOS,TBA,1,0,5,1,5,0,newcs001,littz001,0
2025-04-16,NYN,MIN,3,4,10,0,9,0,brazh001,festd001,1
2025-04-16,ATH,CHA,3,1,8,0,7,1,bidoo001,cannj001,0
2025-04-16,CLE,BAL,1,9,8,1,7,3,willg004,kremd001,1
2025-04-16,HOU,SLN,1,4,4,0,8,1,blanr001,matzs001,1
2025-04-16,KCA,NYA,3,4,5,0,8,1,bubik001,schmc002,1
2025-04-16,WAS,PIT,1,6,3,0,8,2,parkm001,faltb001,1
2025-04-16,SFN,PHI,11,4,13,0,7,1,ray-r002,nolaa001,0
2025-04-16,DET,MIL,1,5,7,1,8,3,montk001,quinj001,1
2025-04-16,ARI,MIA,6,2,9,4,7,1,pfaab001,meyem001,0
2025-04-16,COL,LAN,7,8,11,2,10,2,marqg001,millb005,1
2025-04-16,SEA,CIN,5,3,10,2,10,0,millb004,martn002,0
2025-04-16,CHN,SDN,2,4,6,1,7,0,boydm001,piven001,1
2025-04-17,ANA,TEX,3,5,5,0,11,2,kochj001,rockk001,1
2025-04-17,NYA,TBA,6,3,11,1,12,1,warrw001,bradt002,0
2025-04-17,KCA,DET,1,6,7,0,12,0,lorem002,olsor001,1
2025-04-17,ATH,CHA,8,0,13,4,4,0,searj001,martd006,0
2025-04-17,CLE,BAL,2,6,7,2,7,3,bibet001,sugat001,1
2025-04-17,WAS,PIT,0,1,5,0,5,1,willt002,heana001,1
2025-04-17,SLN,NYN,1,4,3,0,8,1,palla001,canng001,1
2025-04-17,ARI,MIA,6,4,5,2,13,0,rodre004,cabre003,0
2025-04-17,SEA,CIN,11,7,14,3,10,2,hance001,singb001,0
2025-04-17,SFN,PHI,4,6,6,2,6,0,hickj002,sancc002,1
2025-04-18,CHA,BOS,3,10,6,1,11,4,perem004,dobbh001,1
2025-04-18,LAN,TEX,3,0,5,1,7,0,yamay001,degrj001,0
2025-04-18,NYA,TBA,1,0,5,0,3,0,rodoc001,rasmd002,0
2025-04-18,SDN,HOU,4,6,12,1,12,2,hartk002,gustr001,1
2025-04-18,KCA,DET,3,7,10,0,12,1,ragac001,jobej001,1
2025-04-18,CIN,BAL,8,3,11,3,4,2,abboa001,povic001,0
2025-04-18,SEA,TOR,1,3,5,1,7,0,woo-b001,franb002,1
2025-04-18,CLE,PIT,10,7,14,1,11,3,ortil003,mlodc001,0
2025-04-18,MIA,PHI,2,7,5,1,9,2,alcas001,wheez001,1
2025-04-18,SLN,NYN,4,5,8,1,9,2,mikom001,peted003,1
2025-04-18,ATH,MIL,3,5,10,0,8,0,ginnj001,peraf001,1
2025-04-18,ARI,CHN,11,13,15,2,18,5,burnc002,rea-c001,1
2025-04-18,MIN,ATL,4,6,6,1,8,1,paddc001,eldeb001,1
2025-04-18,SFN,ANA,0,2,4,0,5,0,webbl001,andet002,1
2025-04-19,SEA,TOR,8,4,10,2,12,0,gilbl002,berrj001,0
2025-04-19,LAN,TEX,3,4,6,1,5,2,sasar001,eovan001,1
2025-04-19,NYA,TBA,8,10,10,1,10,1,carrc003,baz-s001,1
2025-04-19,SDN,HOU,2,3,7,1,7,1,kingm002,wesnh001,1
2025-04-19,KCA,DET,1,3,6,1,5,1,lugos001,mizec001,1
2025-04-19,CHA,BOS,3,4,7,1,7,1,smits003,crocg001,1
2025-04-19,CIN,BAL,5,9,13,2,11,5,greeh001,younb001,1
2025-04-19,SFN,ANA,3,2,5,1,6,2,roupl001,hendk001,0
2025-04-19,CLE,PIT,3,0,9,1,6,0,liveb001,skenp001,0
2025-04-19,MIA,PHI,10,11,15,2,18,0,quanc001,walkt004,1
2025-04-19,SLN,NYN,0,3,3,0,8,1,libem001,sengk001,1
2025-04-19,ATH,MIL,3,1,8,2,3,0,sevel001,patrc001,0
2025-04-19,WAS,COL,12,11,12,4,8,1,gorem001,dollc001,0
2025-04-19,ARI,CHN,2,6,4,2,8,2,gallz001,browb006,1
2025-04-19,MIN,ATL,3,4,7,1,12,1,topaj001,salec001,1
2025-04-20,LAN,TEX,1,0,3,0,5,0,glast001,mahlt001,0
2025-04-20,NYA,TBA,4,0,9,3,2,0,friem001,pepir001,0
2025-04-20,SDN,HOU,3,2,10,1,7,0,ceasd001,valdf001,0
2025-04-20,KCA,DET,4,3,9,0,10,0,wachm001,skubt001,0
2025-04-20,SEA,TOR,8,3,12,3,11,0,castl003,lucae002,0
2025-04-20,CHA,BOS,8,4,9,2,6,1,burks001,houct001,0
2025-04-20,CIN,BAL,24,2,25,3,7,1,suteb001,mortc002,0
2025-04-20,SFN,ANA,4,5,8,1,6,1,verlj001,kikuy001,1
2025-04-20,ATH,MIL,1,14,4,1,17,1,sprij001,hendl002,1
2025-04-20,MIA,PHI,7,5,13,1,10,0,gillc003,luzaj001,0
2025-04-20,SLN,NYN,4,7,8,0,11,1,grays001,holmc001,1
2025-04-20,WAS,COL,1,3,8,0,7,0,lordb001,senza001,1
2025-04-20,ARI,CHN,3,2,8,0,4,0,kellm002,tailj001,0
2025-04-20,MIN,ATL,2,6,5,1,8,3,ryanj002,holmg001,1
2025-04-20,CLE,PIT,5,4,8,2,11,0,allel003,kellm003,0
2025-04-21,TOR,HOU,0,7,2,0,10,0,gausk001,browh001,1
2025-04-21,SDN,DET,4,6,7,1,11,0,vasqr001,montk001,1
2025-04-21,NYA,CLE,4,6,10,2,10,2,schmc002,willg004,1
2025-04-21,CHA,BOS,2,4,5,1,8,1,cannj001,buehw001,1
2025-04-21,MIL,SFN,2,5,6,1,8,1,prieq001,ray-r002,1
2025-04-21,CIN,MIA,3,6,8,1,10,2,lodon001,meyem001,1
2025-04-21,SLN,ATL,6,7,11,1,8,2,fedde001,schws001,1
2025-04-21,PHI,NYN,4,5,7,1,8,3,nolaa001,megit002,1
2025-04-22,SEA,BOS,3,8,6,1,11,1,millb004,bellb002,1
2025-04-22,CHA,MIN,2,4,10,0,5,1,martd006,oberb002,1
2025-04-22,COL,KCA,3,4,5,0,9,1,feltr001,bubik001,1
2025-04-22,TOR,HOU,1,5,2,1,10,1,bassc001,blanr001,1
2025-04-22,SDN,DET,2,0,6,1,3,0,piven001,flahj002,0
2025-04-22,NYA,CLE,2,3,6,1,6,0,warrw001,bibet001,1
2025-04-22,TEX,ATH,8,5,10,4,11,4,corbp001,bidoo001,0
2025-04-22,PHI,NYN,1,5,8,0,9,0,sancc002,canng001,1
2025-04-22,BAL,WAS,0,7,1,0,14,2,kremd001,parkm001,1
2025-04-22,PIT,ANA,9,3,18,1,5,1,faltb001,sorij002,0
2025-04-22,TBA,ARI,1,5,6,0,7,2,littz001,pfaab001,1
2025-04-22,SLN,ATL,10,4,12,1,8,2,palla001,blews001,0
2025-04-22,LAN,CHN,10,11,10,3,17,3,may-d003,imans001,1
2025-04-22,CIN,MIA,3,4,7,1,9,0,martn002,cabre003,1
2025-04-22,MIL,SFN,11,3,13,2,11,0,quinj001,hickj002,0
2025-04-23,CHA,MIN,3,6,6,0,12,2,wilsb003,festd001,1
2025-04-23,TOR,HOU,1,3,5,0,13,1,franb002,gustr001,1
2025-04-23,SDN,DET,0,6,2,0,10,3,hartk002,olsor001,1
2025-04-23,NYA,CLE,5,1,11,0,5,0,rodoc001,ortil003,0
2025-04-23,SEA,BOS,8,5,13,1,7,1,hance001,newcs001,0
2025-04-23,TEX,ATH,2,5,7,1,10,1,rockk001,searj001,1
2025-04-23,PIT,ANA,3,0,11,1,2,0,heana001,kochj001,0
2025-04-23,MIL,SFN,2,4,9,0,8,0,peraf001,webbl001,1
2025-04-23,PHI,NYN,3,4,11,0,10,1,wheez001,peted003,1
2025-04-23,CIN,MIA,5,2,8,1,6,1,singb001,alcas001,0
2025-04-23,LAN,CHN,6,7,11,2,8,1,caspb001,boydm001,1
2025-04-23,SLN,ATL,1,4,7,0,11,1,mikom001,eldeb001,1
2025-04-23,TBA,ARI,7,6,13,1,9,2,bradt002,rodre004,0
2025-04-23,BAL,WAS,3,4,10,0,6,2,sugat001,willt002,1
2025-04-24,SEA,BOS,4,3,9,0,4,2,woo-b001,crocg001,0
2025-04-24,CHA,MIN,3,0,8,2,6,0,smits003,paddc001,0
2025-04-24,COL,KCA,2,6,9,2,9,0,dollc001,lorem002,1
2025-04-24,TEX,ATH,3,4,7,3,10,0,degrj001,ginnj001,1
2025-04-24,BAL,WAS,2,1,4,0,5,0,povic001,gorem001,0
2025-04-24,MIL,SFN,5,6,9,0,7,2,myert001,roupl001,1
2025-04-24,TBA,ARI,7,4,9,1,6,1,rasmd002,burnc002,0
2025-04-24,PIT,ANA,3,4,9,2,6,2,mlodc001,andet002,1
